ambiguous_contacts,archival_quality,authority,bmi_accel_near_rail_samples,bmi_gyro_near_rail_samples,category,context_bytes,count_incomplete,episode_id,event_truth,go_us,interpretation,label,manifest,operator,pickup_candidates,quality_breaks,raw_issues,samples,session,sha256,source,stroke_candidates,surface,unknown_onsets
8,usable_fixture,False,0,0,05_roller_official,1256,True,roller-r4-o1-p060-d020-r01,UNAVAILABLE,32260050528,exploratory_only,roller_60rpm_decel020,,unspecified,0,0,,600,unspecified,acb978824868b2fad9d34ef10372a07383a2ae26ddb537a92cf01c6446c98e7c,datasets/putttrack_imu_dataset_20260904.zip::putttrack_imu_dataset_20260904/data/05_roller_official/roller-r4-o1-p060-d020-r01.jsonl,0,unspecified,1
5,usable_fixture,False,0,0,05_roller_official,1256,True,roller-r4-o1-p060-d080-r01,UNAVAILABLE,32296790528,exploratory_only,roller_60rpm_decel080,,unspecified,0,0,,600,unspecified,de440cfc54552df25480804a05b4198951c3025e27cf981be9d6cfde29b25fcf,datasets/putttrack_imu_dataset_20260904.zip::putttrack_imu_dataset_20260904/data/05_roller_official/roller-r4-o1-p060-d080-r01.jsonl,0,unspecified,1
2,usable_fixture,False,0,0,05_roller_official,1256,True,roller-r4-o1-p120-d005-r01,UNAVAILABLE,32480510528,exploratory_only,roller_120rpm_decel005,,unspecified,0,0,,650,unspecified,b11af9aacb4ebf51191d688d0a2aee3a46ae0e638a1a3443733814fc1568d88a,datasets/putttrack_imu_dataset_20260904.zip::putttrack_imu_dataset_20260904/data/05_roller_official/roller-r4-o1-p120-d005-r01.jsonl,0,unspecified,1
0,usable_fixture,False,0,0,05_roller_official,1256,True,roller-r4-o1-p120-d080-r01,UNAVAILABLE,32520690528,exploratory_only,roller_120rpm_decel080,,unspecified,0,0,,650,unspecified,5c4197a909e7b7fbefe783deb9c70c190a8e0a29cd0275c4284221265e566f1e,datasets/putttrack_imu_dataset_20260904.zip::putttrack_imu_dataset_20260904/data/05_roller_official/roller-r4-o1-p120-d080-r01.jsonl,0,unspecified,1
1,usable_fixture,False,0,0,05_roller_official,1256,True,roller-r5-o1-n120-long10-r01,UNAVAILABLE,32976170496,exploratory_only,roller_-120rpm_long10,,unspecified,0,0,,750,unspecified,8141274236d3863164ea60204027de33a23d3d0feadc9d01da8077c877723b7c,datasets/putttrack_imu_dataset_20260904.zip::putttrack_imu_dataset_20260904/data/05_roller_official/roller-r5-o1-n120-long10-r01.jsonl,0,unspecified,1
14,usable_fixture,False,0,0,05_roller_official,1256,True,roller-r5-o1-n60-long10-r01,UNAVAILABLE,32898590752,exploratory_only,roller_-60rpm_long10,,unspecified,0,0,,750,unspecified,8eef3df1cecb9b223fb6e250c76192fd5f97a9be6aa56410b7e2499c84364515,datasets/putttrack_imu_dataset_20260904.zip::putttrack_imu_dataset_20260904/data/05_roller_official/roller-r5-o1-n60-long10-r01.jsonl,0,unspecified,1
0,usable_fixture,False,0,0,05_roller_official,1256,True,roller-r5-o1-p120-long10-r01,UNAVAILABLE,32937430528,exploratory_only,roller_120rpm_long10,,unspecified,0,0,,750,unspecified,6a121389c73a91cadc742032193cc7156d01eb6abcb8a53f0fcd85c3d9984f2c,datasets/putttrack_imu_dataset_20260904.zip::putttrack_imu_dataset_20260904/data/05_roller_official/roller-r5-o1-p120-long10-r01.jsonl,0,unspecified,1
21,usable_fixture,False,0,0,05_roller_official,1256,True,roller-r5-o1-p60-long10-r01,UNAVAILABLE,32861650528,exploratory_only,roller_60rpm_long10,,unspecified,0,0,,750,unspecified,f5fecde4fac098082626ab56b4f1d56c48a90be10992c691a2fdcf00f5e455e3,datasets/putttrack_imu_dataset_20260904.zip::putttrack_imu_dataset_20260904/data/05_roller_official/roller-r5-o1-p60-long10-r01.jsonl,0,unspecified,1
3,legacy_exploratory,False,0,0,06_field_pickup,1256,True,field-20260904-123003-1-pickup_carry-r01,UNAVAILABLE,36576700544,exploratory_only,pickup_carry,,unspecified,1,0,,650,unspecified,819ddc1b77ee1be104b30568b7354efeb9829993c8bc58fdee7875d0dab7d7ea,datasets/putttrack_imu_dataset_20260904.zip::putttrack_imu_dataset_20260904/data/06_field_pickup/field-20260904-123003-1-pickup_carry-r01.jsonl,0,unspecified,0
4,legacy_exploratory,False,0,0,06_field_pickup,1256,True,field-20260904-123003-1-pickup_carry-r02,UNAVAILABLE,36639000544,exploratory_only,pickup_carry,,unspecified,0,0,,650,unspecified,62075e2769762ca9395073c295643ed7d471667f39bcb207ab053fb4a945edcc,datasets/putttrack_imu_dataset_20260904.zip::putttrack_imu_dataset_20260904/data/06_field_pickup/field-20260904-123003-1-pickup_carry-r02.jsonl,0,unspecified,0
1,usable_exploratory,False,0,0,06_field_pickup,1256,True,field-20260904-130555-pickup_carry-r01,UNAVAILABLE,38142069536,exploratory_only,pickup_carry,,unspecified,1,0,,651,unspecified,191d948b968d5168fbb591dfceb4a434c7cbc91df35a2ba90fe6af2e9fb81cf6,datasets/putttrack_imu_dataset_20260904.zip::putttrack_imu_dataset_20260904/data/06_field_pickup/field-20260904-130555-pickup_carry-r01.jsonl,0,unspecified,0
2,usable_exploratory,False,0,0,06_field_pickup,1256,True,field-20260904-130555-pickup_carry-r02,UNAVAILABLE,38194049504,exploratory_only,pickup_carry,,unspecified,1,0,,651,unspecified,8704d7b15c6f08ca21b66d32ecba184b0d7ff4f1ed4f51748632d69679b4b1a2,datasets/putttrack_imu_dataset_20260904.zip::putttrack_imu_dataset_20260904/data/06_field_pickup/field-20260904-130555-pickup_carry-r02.jsonl,0,unspecified,0
6,usable_exploratory,False,0,0,06_field_pickup,1256,True,field-20260904-130555-pickup_carry-r03,UNAVAILABLE,38248529536,exploratory_only,pickup_carry,,unspecified,1,0,,651,unspecified,116f3fba9328d56993608d3d2c89fc7a3b1a865a65519b6570fb2c2f28e352be,datasets/putttrack_imu_dataset_20260904.zip::putttrack_imu_dataset_20260904/data/06_field_pickup/field-20260904-130555-pickup_carry-r03.jsonl,0,unspecified,0
3,usable_exploratory,False,0,0,06_field_pickup,1256,True,field-20260904-130555-pickup_carry-r04,UNAVAILABLE,38287749536,exploratory_only,pickup_carry,,unspecified,1,0,,651,unspecified,c6047a20304edcdbd1b0d52726a9a40204e670fd087265ce216789957e3797e2,datasets/putttrack_imu_dataset_20260904.zip::putttrack_imu_dataset_20260904/data/06_field_pickup/field-20260904-130555-pickup_carry-r04.jsonl,0,unspecified,0
2,usable_exploratory,False,0,0,06_field_pickup,1256,True,field-20260904-130555-pickup_carry-r05,UNAVAILABLE,38340209536,exploratory_only,pickup_carry,,unspecified,1,0,,651,unspecified,49a9b13db1571f5a61eeb37ad7e6cc12cac5856d083460a36ce0f24c68b032c3,datasets/putttrack_imu_dataset_20260904.zip::putttrack_imu_dataset_20260904/data/06_field_pickup/field-20260904-130555-pickup_carry-r05.jsonl,0,unspecified,0
2,usable_exploratory,False,0,0,06_field_pickup,1256,True,field-20260904-130555-pickup_carry-r06,UNAVAILABLE,38428509856,exploratory_only,pickup_carry,,unspecified,1,0,,650,unspecified,af3d1c7805c8a28f9432ddef59e825a218430b0cc7fc849663865e15df870d85,datasets/putttrack_imu_dataset_20260904.zip::putttrack_imu_dataset_20260904/data/06_field_pickup/field-20260904-130555-pickup_carry-r06.jsonl,0,unspecified,0
3,usable_with_timing_warning,False,0,0,06_field_pickup,1256,True,field-20260904-130555-pickup_carry-r07,UNAVAILABLE,38478869568,exploratory_only,pickup_carry,,unspecified,0,0,,650,unspecified,8b10f287b12f99198a2b4ccd101582baeff07ca70d4fce7a94f7f7f07960ebe8,datasets/putttrack_imu_dataset_20260904.zip::putttrack_imu_dataset_20260904/data/06_field_pickup/field-20260904-130555-pickup_carry-r07.jsonl,0,unspecified,0
2,usable_exploratory,False,0,0,06_field_pickup,1256,True,field-20260904-130555-pickup_carry-r08,UNAVAILABLE,38520289504,exploratory_only,pickup_carry,,unspecified,1,0,,650,unspecified,e8f49b3391f655d3d5aa698b076fe088b4828121ae4c0e65924aa049c51169eb,datasets/putttrack_imu_dataset_20260904.zip::putttrack_imu_dataset_20260904/data/06_field_pickup/field-20260904-130555-pickup_carry-r08.jsonl,0,unspecified,0
0,usable_with_timing_warning,False,0,0,06_field_pickup,1256,False,field-20260904-130555-pickup_carry-r09,UNAVAILABLE,38585229504,exploratory_only,pickup_carry,,unspecified,1,0,,650,unspecified,62ebde9c682056d54a8365ee5d6d2b59cf9763467de9fbaa3856b18d448b7fb0,datasets/putttrack_imu_dataset_20260904.zip::putttrack_imu_dataset_20260904/data/06_field_pickup/field-20260904-130555-pickup_carry-r09.jsonl,0,unspecified,0
4,usable_exploratory,False,0,0,06_field_pickup,1256,True,field-20260904-130555-pickup_carry-r10,UNAVAILABLE,38640329536,exploratory_only,pickup_carry,,unspecified,1,0,,651,unspecified,da7f3d6f423d8fc1a308c601b7f603a3231aa4cb5c0b4931aa0e380be8edd7c6,datasets/putttrack_imu_dataset_20260904.zip::putttrack_imu_dataset_20260904/data/06_field_pickup/field-20260904-130555-pickup_carry-r10.jsonl,0,unspecified,0
0,mixed_suspected_collision,False,0,50,07_field_putt,1256,False,field-20260904-132804-1-putt_normal-r01,UNAVAILABLE,39979847552,exploratory_only,putt_normal,,unspecified,0,0,,750,unspecified,eb1ec146a2017ae54c8434e29371f57c6acc619c5a413d63c6f3a21dc9e18935,datasets/putttrack_imu_dataset_20260904.zip::putttrack_imu_dataset_20260904/data/07_field_putt/field-20260904-132804-1-putt_normal-r01.jsonl,1,unspecified,0
0,mixed_suspected_collision,False,0,64,07_field_putt,1256,False,field-20260904-132804-1-putt_normal-r02,UNAVAILABLE,40046967552,exploratory_only,putt_normal,,unspecified,0,0,,750,unspecified,d7d4983485d424ca243cbc6329fc5c2fc0c85d3282ca9ab6ac63fce8d823e8bf,datasets/putttrack_imu_dataset_20260904.zip::putttrack_imu_dataset_20260904/data/07_field_putt/field-20260904-132804-1-putt_normal-r02.jsonl,1,unspecified,0
0,mixed_suspected_collision,False,0,45,07_field_putt,1256,False,field-20260904-132804-1-putt_normal-r03,UNAVAILABLE,40092067552,exploratory_only,putt_normal,,unspecified,0,0,,751,unspecified,4cc111d95cf4e10d3ccf57b5cac5ad7b9c7d98d393c72bb1f89f6e9dbeb9e2fc,datasets/putttrack_imu_dataset_20260904.zip::putttrack_imu_dataset_20260904/data/07_field_putt/field-20260904-132804-1-putt_normal-r03.jsonl,1,unspecified,0
2,mixed_suspected_collision,False,0,52,07_field_putt,1256,True,field-20260904-132804-1-putt_normal-r04,UNAVAILABLE,40235267552,exploratory_only,putt_normal,,unspecified,0,0,,750,unspecified,b1437ae9e1e24d809b393f3d19e6b92be8bf89c6de3689336a04cb3839c0acaa,datasets/putttrack_imu_dataset_20260904.zip::putttrack_imu_dataset_20260904/data/07_field_putt/field-20260904-132804-1-putt_normal-r04.jsonl,1,unspecified,0
0,invalid_no_motion,False,0,0,07_field_putt,1256,False,field-20260904-132804-1-putt_normal-r05,UNAVAILABLE,40476767520,exploratory_only,putt_normal,,unspecified,0,0,,751,unspecified,3a9f50512cb2a8f5d20cf9786f8ab97f70349d09fbb399c2c04406383679c904,datasets/putttrack_imu_dataset_20260904.zip::putttrack_imu_dataset_20260904/data/07_field_putt/field-20260904-132804-1-putt_normal-r05.jsonl,0,unspecified,0
1,invalid_timing_or_action,False,0,0,07_field_putt,1256,True,field-20260904-132804-1-putt_normal-r06,UNAVAILABLE,40599707584,exploratory_only,putt_normal,,unspecified,0,0,,750,unspecified,0e1c82f37a8eb87a3b329e6f37d21c3022d057bb0777b6d07ec2f9ece1c13176,datasets/putttrack_imu_dataset_20260904.zip::putttrack_imu_dataset_20260904/data/07_field_putt/field-20260904-132804-1-putt_normal-r06.jsonl,0,unspecified,0
0,usable_clean_candidate,False,0,20,07_field_putt,1256,False,field-20260904-132804-1-putt_normal-r07,UNAVAILABLE,40664187520,exploratory_only,putt_normal,,unspecified,0,0,,750,unspecified,e4415534d42f8f2275187b275351744395db6e0d622c47f02a68ec9a630ae689,datasets/putttrack_imu_dataset_20260904.zip::putttrack_imu_dataset_20260904/data/07_field_putt/field-20260904-132804-1-putt_normal-r07.jsonl,1,unspecified,0
1,usable_with_timing_warning,False,0,19,07_field_putt,1256,True,field-20260904-132804-1-putt_normal-r08,UNAVAILABLE,40867307552,exploratory_only,putt_normal,,unspecified,0,0,,751,unspecified,cea47686fb1b7a12212f9dbfc7ec8c98ecb01c10ec1d107e186a5584911f5711,datasets/putttrack_imu_dataset_20260904.zip::putttrack_imu_dataset_20260904/data/07_field_putt/field-20260904-132804-1-putt_normal-r08.jsonl,1,unspecified,0
0,usable_clean_candidate,False,0,55,07_field_putt,1256,False,field-20260904-132804-1-putt_normal-r09,UNAVAILABLE,41169347552,exploratory_only,putt_normal,,unspecified,0,0,,750,unspecified,bb06691a9cda9596a1d540c5ff4543832746d02cc2e7d6ff2c4fc867ddac8e1d,datasets/putttrack_imu_dataset_20260904.zip::putttrack_imu_dataset_20260904/data/07_field_putt/field-20260904-132804-1-putt_normal-r09.jsonl,1,unspecified,0
0,usable_clean_candidate,False,0,20,07_field_putt,1256,False,field-20260904-132804-1-putt_normal-r10,UNAVAILABLE,41243827520,exploratory_only,putt_normal,,unspecified,0,0,,750,unspecified,5ab881e8d0e93647ed7b19661fa641527df6827c8e296b8a164fab4cb84487e5,datasets/putttrack_imu_dataset_20260904.zip::putttrack_imu_dataset_20260904/data/07_field_putt/field-20260904-132804-1-putt_normal-r10.jsonl,1,unspecified,0
0,invalid_label,False,0,0,90_diagnostic_or_invalid,1256,False,field-20260904-125536-pickup_carry-r01.failed-20260904-125643-138524,UNAVAILABLE,37514535552,exploratory_only,pickup_carry,,unspecified,0,0,,651,unspecified,bbd3f806eced1fb17df9e3a9a1acc182da62f707381a83d9d2dc6261b03259ec,datasets/putttrack_imu_dataset_20260904.zip::putttrack_imu_dataset_20260904/data/90_diagnostic_or_invalid/field-20260904-125536-pickup_carry-r01.failed-20260904-125643-138524.jsonl,0,unspecified,0
0,invalid_label,False,0,0,90_diagnostic_or_invalid,1256,False,field-go-handshake-smoke-20260904-pickup_drop-r01.failed-20260904-130422-639661,UNAVAILABLE,37979244800,exploratory_only,pickup_drop,,unspecified,0,0,,650,unspecified,3769eef2a767042ce365e8b6fb813ecd9c230e21dcebe732c20896d90eb869c0,datasets/putttrack_imu_dataset_20260904.zip::putttrack_imu_dataset_20260904/data/90_diagnostic_or_invalid/field-go-handshake-smoke-20260904-pickup_drop-r01.failed-20260904-130422-639661.jsonl,0,unspecified,0
0,transport_failure,False,0,0,90_diagnostic_or_invalid,1256,True,roller-r1-120rpm-3s-live-r02,UNAVAILABLE,,exploratory_only,roller_120rpm_live,,unspecified,0,8,capture_result_failed,3948,unspecified,a56481b1a258229586bd14d76ea7fa29ddafa3d5694c39e0d7e25b67887d3c1c,datasets/putttrack_imu_dataset_20260904.zip::putttrack_imu_dataset_20260904/data/90_diagnostic_or_invalid/roller-r1-120rpm-3s-live-r02.jsonl,0,unspecified,1
0,,False,0,0,reviewed,1256,False,stationary-o1-r01,UNAVAILABLE,,exploratory_only,stationary,experiments/research_ball_r0_stationary/manifest.json,unspecified,0,0,,1024,20260903-A,9f4e45f69fe07991a9c0f6f55339e17bf1d5d3e2491b6c90364e9ed2617a2898,experiments/research_ball_r0_stationary/raw/stationary-o1-r01.jsonl,0,unspecified,0
0,,False,0,0,reviewed,1256,False,stationary-o2-r01,UNAVAILABLE,,exploratory_only,stationary,experiments/research_ball_r0_stationary/manifest.json,unspecified,0,0,,1024,20260903-A,db87ffd8feb16a676779c6c567dc7ba0dc269345d75b3ea1d6c33a4445750258,experiments/research_ball_r0_stationary/raw/stationary-o2-r01.jsonl,0,unspecified,0
0,,False,0,0,reviewed,1256,False,armed-stationary-smoke-r01,UNAVAILABLE,22029318496,post_GO_operator_proxy,stationary,experiments/research_ball_r1_manual_floor/manifest.json,unspecified,0,0,,400,20260903-B,156dabc150c147ceafe5f4d87444bdfb44246b2ae190d7c03099e93fa863c5de,experiments/research_ball_r1_manual_floor/raw/armed-stationary-smoke-r01.jsonl,0,flat-floor-unspecified,0
1,,False,0,0,reviewed,1256,True,pickup-carry-r01,UNAVAILABLE,,exploratory_only,pickup_carry,experiments/research_ball_r1_manual_floor/manifest.json,unspecified,1,0,,1024,20260903-B,25e3967efd5b56aa08a6e01cac693ac1a8971f74640481c579e3fa01cbbf7d16,experiments/research_ball_r1_manual_floor/raw/pickup-carry-r01.jsonl,0,flat-floor-unspecified,0
7,,False,0,0,reviewed,1256,True,restrained-repeated-taps-r01,UNAVAILABLE,,exploratory_only,impact_tap,experiments/research_ball_r1_manual_floor/manifest.json,unspecified,0,0,,1024,20260903-B,8a02d252a2761246dcf5f591fed9de158cfc63f5e1fc2e67d64b3bb6ebb0dce9,experiments/research_ball_r1_manual_floor/raw/restrained-repeated-taps-r01.jsonl,0,flat-floor-unspecified,0
1,,False,0,0,reviewed,1256,True,roll-manual-light-r01,UNAVAILABLE,,exploratory_only,rolling,experiments/research_ball_r1_manual_floor/manifest.json,unspecified,0,0,,1024,20260903-B,c85593691850eee622f6e5b8ee02c17e4617598d11350d75d6eefccfd618674e,experiments/research_ball_r1_manual_floor/raw/roll-manual-light-r01.jsonl,1,flat-floor-unspecified,0
1,,False,0,0,reviewed,1256,True,roll-manual-medium-r01,UNAVAILABLE,,exploratory_only,rolling,experiments/research_ball_r1_manual_floor/manifest.json,unspecified,0,0,,1024,20260903-B,f10bb725c8416493b36849992d5eb4679b74fa4b6e9e55704ebf50ffe4d77d6a,experiments/research_ball_r1_manual_floor/raw/roll-manual-medium-r01.jsonl,1,flat-floor-unspecified,0
0,,False,0,0,reviewed,1256,False,stationary-post-r01,UNAVAILABLE,,exploratory_only,stationary,experiments/research_ball_r1_manual_floor/manifest.json,unspecified,0,0,,1024,20260903-B,773c561727add22cb755ad793f7423ec254dc37d7edcf760ec7707b5d1c60654,experiments/research_ball_r1_manual_floor/raw/stationary-post-r01.jsonl,0,flat-floor-unspecified,0
0,,False,0,0,reviewed,1256,False,stationary-pre-r01,UNAVAILABLE,,exploratory_only,stationary,experiments/research_ball_r1_manual_floor/manifest.json,unspecified,0,0,,1024,20260903-B,58bbc7ec7deb99088a44bf41c862c9b00728f58ef4b1fc863aa8934619d84f86,experiments/research_ball_r1_manual_floor/raw/stationary-pre-r01.jsonl,0,flat-floor-unspecified,0
0,,False,0,0,reviewed,1256,True,handling-touch-r01,UNAVAILABLE,161944544,post_GO_operator_proxy,handling,experiments/research_ball_r1_pickup_precision_1a/manifest.json,A,0,0,,550,pickup-precision-1a-20260904-183730,9b2aae6b150e53a77ad6a38481de0f606543f5adf701f4c2aa12686ded9edfc2,experiments/research_ball_r1_pickup_precision_1a/raw/field-pickup-precision-1a-20260904-183730-handling-r01.jsonl,0,unspecified,1
1,,False,0,0,reviewed,1256,True,handling-touch-r02,UNAVAILABLE,224324576,post_GO_operator_proxy,handling,experiments/research_ball_r1_pickup_precision_1a/manifest.json,A,0,0,,550,pickup-precision-1a-20260904-183730,88e33e52473fb927e96a3914f6c8971ca3093d6db50b42539eeb473513551b5e,experiments/research_ball_r1_pickup_precision_1a/raw/field-pickup-precision-1a-20260904-183730-handling-r02.jsonl,0,unspecified,1
0,,False,0,0,reviewed,1256,True,handling-touch-r03,UNAVAILABLE,260544512,post_GO_operator_proxy,handling,experiments/research_ball_r1_pickup_precision_1a/manifest.json,A,0,0,,551,pickup-precision-1a-20260904-183730,d5e936ff846ca363ad67deef6b0ad8a1c76ea9843544e578a479e48f436723cb,experiments/research_ball_r1_pickup_precision_1a/raw/field-pickup-precision-1a-20260904-183730-handling-r03.jsonl,0,unspecified,1
0,,False,0,0,reviewed,1256,True,handling-rotate-r04,UNAVAILABLE,406604544,post_GO_operator_proxy,handling,experiments/research_ball_r1_pickup_precision_1a/manifest.json,A,0,0,,551,pickup-precision-1a-20260904-183730,60b9862809193de1ed7133687ec8277f012bc3a5c985d128e76c3cbd444050a1,experiments/research_ball_r1_pickup_precision_1a/raw/field-pickup-precision-1a-20260904-183730-handling-r04.jsonl,0,unspecified,2
0,,False,0,0,reviewed,1256,True,handling-rotate-r05,UNAVAILABLE,536584512,post_GO_operator_proxy,handling,experiments/research_ball_r1_pickup_precision_1a/manifest.json,A,0,0,,551,pickup-precision-1a-20260904-183730,ae913902cb31f476964e0d1116f246ca2ee4cfcbbbd57c86e2d024cb74348c0b,experiments/research_ball_r1_pickup_precision_1a/raw/field-pickup-precision-1a-20260904-183730-handling-r05.jsonl,0,unspecified,1
1,,False,0,0,reviewed,1256,True,handling-rotate-r06,UNAVAILABLE,609444544,post_GO_operator_proxy,handling,experiments/research_ball_r1_pickup_precision_1a/manifest.json,A,0,0,,550,pickup-precision-1a-20260904-183730,40a7aeb540fc72b3c268cef40cab3eb2caa522cd9c9955c9dbe1d8947ce5b36f,experiments/research_ball_r1_pickup_precision_1a/raw/field-pickup-precision-1a-20260904-183730-handling-r06.jsonl,0,unspecified,1
1,,False,0,0,reviewed,1256,True,handling-slide-r07,UNAVAILABLE,992044576,post_GO_operator_proxy,handling,experiments/research_ball_r1_pickup_precision_1a/manifest.json,A,0,0,,550,pickup-precision-1a-20260904-183730,fb4d766e498c915ee2b1e663a5a331c88be0a8d0b69be4f264594b721dddbf0d,experiments/research_ball_r1_pickup_precision_1a/raw/field-pickup-precision-1a-20260904-183730-handling-r07.jsonl,0,unspecified,1
1,,False,0,0,reviewed,1256,True,handling-slide-r08,UNAVAILABLE,1091564544,post_GO_operator_proxy,handling,experiments/research_ball_r1_pickup_precision_1a/manifest.json,A,0,0,,551,pickup-precision-1a-20260904-183730,0f0dfb1565181c58dffce536e8f103e84d31552e4e5f3639f419fabae4cb67ea,experiments/research_ball_r1_pickup_precision_1a/raw/field-pickup-precision-1a-20260904-183730-handling-r08.jsonl,0,unspecified,1
0,,False,0,0,reviewed,1256,True,handling-slide-r09,UNAVAILABLE,1215964544,post_GO_operator_proxy,handling,experiments/research_ball_r1_pickup_precision_1a/manifest.json,A,0,0,,550,pickup-precision-1a-20260904-183730,35df2610c1c8869dc074c66e1a84debb8bf364b615d7c9d705600ef9f41f9927,experiments/research_ball_r1_pickup_precision_1a/raw/field-pickup-precision-1a-20260904-183730-handling-r09.jsonl,0,unspecified,1
0,,False,0,0,reviewed,1256,True,handling-slide-r10,UNAVAILABLE,1346364544,post_GO_operator_proxy,handling,experiments/research_ball_r1_pickup_precision_1a/manifest.json,A,0,0,,551,pickup-precision-1a-20260904-183730,de9221a3056c374b6ee75f064d31c8bfe179c254e0aa741ab1bc338c3a5c3f87,experiments/research_ball_r1_pickup_precision_1a/raw/field-pickup-precision-1a-20260904-183730-handling-r10.jsonl,0,unspecified,1
3,,False,0,0,reviewed,1256,True,rolling-pickup-stress-r01,UNAVAILABLE,1562305504,post_GO_operator_proxy,rolling_pickup,experiments/research_ball_r1_pickup_precision_1b/manifest.json,A,0,0,,751,pickup-precision-1b-20260904,d81c695160e14e922fb775b7076f289e2d84e4f7bc4044092737e922b019d683,experiments/research_ball_r1_pickup_precision_1b/raw/field-pickup-precision-1b-20260904-rolling_pickup-r01.jsonl,1,unspecified,0
3,,False,0,62,reviewed,1256,True,rolling-pickup-stress-r02,UNAVAILABLE,1616165504,post_GO_operator_proxy,rolling_pickup,experiments/research_ball_r1_pickup_precision_1b/manifest.json,A,0,0,,751,pickup-precision-1b-20260904,aeacb5005b37e65b52fcfa324bbe6af44651ffe2dfbce68aad32ca22e2d7e925,experiments/research_ball_r1_pickup_precision_1b/raw/field-pickup-precision-1b-20260904-rolling_pickup-r02.jsonl,1,unspecified,0
1,,False,0,0,reviewed,1256,True,rolling-pickup-slow-r03,UNAVAILABLE,1725485536,post_GO_operator_proxy,rolling_pickup,experiments/research_ball_r1_pickup_precision_1b/manifest.json,A,0,0,,751,pickup-precision-1b-20260904,979b84f3d94463c3a2d13c3d40624371fa0b2992dd909865a50ba497714275d9,experiments/research_ball_r1_pickup_precision_1b/raw/field-pickup-precision-1b-20260904-rolling_pickup-r03.jsonl,1,unspecified,0
1,,False,0,0,reviewed,1256,True,rolling-pickup-slow-r04,UNAVAILABLE,1826345504,post_GO_operator_proxy,rolling_pickup,experiments/research_ball_r1_pickup_precision_1b/manifest.json,A,0,0,,750,pickup-precision-1b-20260904,a7f274f35347086ae65f7b581d7f1cf90e75b5f12cf33c1b9efc9ca10ea85845,experiments/research_ball_r1_pickup_precision_1b/raw/field-pickup-precision-1b-20260904-rolling_pickup-r04.jsonl,1,unspecified,0
1,,False,0,0,reviewed,1256,True,rolling-pickup-slow-r05,UNAVAILABLE,1873525536,post_GO_operator_proxy,rolling_pickup,experiments/research_ball_r1_pickup_precision_1b/manifest.json,A,0,0,,750,pickup-precision-1b-20260904,c82106d20cd1c8f73e88843a2f32b4109a211bf70e158daf17d648f971064e30,experiments/research_ball_r1_pickup_precision_1b/raw/field-pickup-precision-1b-20260904-rolling_pickup-r05.jsonl,1,unspecified,0
3,,False,0,0,reviewed,1256,True,rolling-pickup-normal-r06,UNAVAILABLE,1914965504,post_GO_operator_proxy,rolling_pickup,experiments/research_ball_r1_pickup_precision_1b/manifest.json,A,0,0,,750,pickup-precision-1b-20260904,737989c347b525a8580124ed8951d2e4cb6ae29ce5b38b28f2ec10e261faedd7,experiments/research_ball_r1_pickup_precision_1b/raw/field-pickup-precision-1b-20260904-rolling_pickup-r06.jsonl,1,unspecified,0
2,,False,0,16,reviewed,1256,True,rolling-pickup-normal-r07,UNAVAILABLE,1954205568,post_GO_operator_proxy,rolling_pickup,experiments/research_ball_r1_pickup_precision_1b/manifest.json,A,0,0,,750,pickup-precision-1b-20260904,eb62653b05251c469fcb99d81c6a1c4d58656f2af37fdf1678a9cf2049129d74,experiments/research_ball_r1_pickup_precision_1b/raw/field-pickup-precision-1b-20260904-rolling_pickup-r07.jsonl,1,unspecified,0
3,,False,0,0,reviewed,1256,True,rolling-pickup-normal-r08,UNAVAILABLE,2041105536,post_GO_operator_proxy,rolling_pickup,experiments/research_ball_r1_pickup_precision_1b/manifest.json,A,0,0,,751,pickup-precision-1b-20260904,efe72cb5c9aa75a0a3d44f71b13abbb1aab7d5f1fd36a8fcca1988a227e33f40,experiments/research_ball_r1_pickup_precision_1b/raw/field-pickup-precision-1b-20260904-rolling_pickup-r08.jsonl,1,unspecified,0
2,,False,0,0,reviewed,1256,True,rolling-pickup-near-stop-r09,UNAVAILABLE,2113685536,post_GO_operator_proxy,rolling_pickup,experiments/research_ball_r1_pickup_precision_1b/manifest.json,A,0,0,,751,pickup-precision-1b-20260904,8e96e630d5c2cb5fbbf50f61d598bb5a65cf78aed8c5422ce1b70d4a8ebdf7be,experiments/research_ball_r1_pickup_precision_1b/raw/field-pickup-precision-1b-20260904-rolling_pickup-r09.jsonl,1,unspecified,0
2,,False,0,0,reviewed,1256,True,rolling-pickup-near-stop-r10,UNAVAILABLE,2151685632,post_GO_operator_proxy,rolling_pickup,experiments/research_ball_r1_pickup_precision_1b/manifest.json,A,0,0,,750,pickup-precision-1b-20260904,6ec8ff46ff25fd9eb4561a4936821fa50e9d5606c2f5264de45ec332486b8e7a,experiments/research_ball_r1_pickup_precision_1b/raw/field-pickup-precision-1b-20260904-rolling_pickup-r10.jsonl,1,unspecified,0
1,,False,0,0,reviewed,1256,True,pickup-carry-normal-r01,UNAVAILABLE,2284405600,post_GO_operator_proxy,pickup_carry,experiments/research_ball_r1_pickup_precision_1c/manifest.json,A,1,0,,750,pickup-precision-1c-20260904,184aa11ea035919a7e84000234ffc2d750685fdc56f4d01f811aff429304207f,experiments/research_ball_r1_pickup_precision_1c/raw/field-pickup-precision-1c-20260904-pickup_carry-r01.jsonl,0,unspecified,0
